
Suffix,Effective Date,Transaction Description,Amount,Withheld,Balance
9 - CHECKING,12/05/2013,Withdrawal MICHIGAN GAS-ONLINE PMT CKF*****1685NEG,-55.82,0.00,1988.67
9 - CHECKING,12/04/2013,Purchase: KCO86480 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 12/04/2013,-3.87,0.00,2044.49
9 - CHECKING,12/04/2013,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 12/04/2013,-31.25,0.00,2048.36
9 - CHECKING,12/03/2013,Withdrawal Check # 6141 Trace: 90320408,-116.11,0.00,2079.61
9 - CHECKING,12/03/2013,Deposit ,2171.59,0.00,2195.72
9 - CHECKING,12/03/2013,Transfer To ****3610-1 5300,-13.00,0.00,24.13
9 - CHECKING,12/03/2013,Purchase: 001 SUBWAY 00155366 TEMPERANCE MI Card: ****0544 12/02/2013,-12.99,0.00,37.13
9 - CHECKING,12/03/2013,Transfer From ****3610-1 4 ~Cover overdraft.~,401.66,0.00,50.12
9 - CHECKING,12/03/2013,Withdrawal COURTESY PAY,-25.00,0.00,-351.54
9 - CHECKING,12/03/2013,Withdrawal PROG MARATHON-INS PREM *****3490  GREGO,-191.96,0.00,-326.54
9 - CHECKING,12/03/2013,Withdrawal COURTESY PAY,-25.00,0.00,-134.58
9 - CHECKING,12/03/2013,Withdrawal BP BRIAN KRABACH-BILL PMT TRAN#76,-1146.83,0.00,-109.58
9 - CHECKING,12/03/2013,Overdraft Transfer From ****3610-1 1 BP BRIAN KRABACH-BILL PMT ,451.05,0.00,1037.25
9 - CHECKING,12/03/2013,Overdraft Transfer From ****3610-1 5300 BP BRIAN KRABACH-BILL PMT ,74.30,0.00,586.20
9 - CHECKING,12/03/2013,Purchase: 99999999 STEAMPOWERED.COM BELLEVUE WA Card: ****0544 12/02/2013,-9.99,0.00,511.90
9 - CHECKING,11/30/2013,Deposit Dividend Annual Percentage Yield 0.05% Annual Percentage Yield Earned 0.05% (11/01/2013 - 11/30/2013),0.05,0.00,521.89
9 - CHECKING,11/30/2013,Purchase: KCO86483 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/30/2013,-37.92,0.00,521.84
9 - CHECKING,11/30/2013,Purchase: 8510 LONE WOLF DEVELOPMENT 05596586980 CA Card: ****0544 11/29/2013,-20.00,0.00,559.76
9 - CHECKING,11/29/2013,Withdrawal Check # 6142 Trace: 90080300,-98.26,0.00,579.76
9 - CHECKING,11/29/2013,Purchase: 0000 ROLL20 3162474246 KS Card: ****0544 11/28/2013,-4.99,0.00,678.02
9 - CHECKING,11/27/2013,Purchase: 06220078 TARGET T0622 TOLED Toledo OH Card: ****0544 11/27/2013,-76.55,0.00,683.01
9 - CHECKING,11/27/2013,Withdrawal Check # 6140 Trace: 90360620,-94.00,0.00,759.56
9 - CHECKING,11/26/2013,Purchase: 50141126 MEIJER INC 118 1500 E. ALEXIS RD TOLEDO OH Card: ****9706 11/26/2013,-130.99,0.00,853.56
9 - CHECKING,11/26/2013,Withdrawal STATE OF MICH-COLLWEBPYT ***********5426,-248.54,0.00,984.55
9 - CHECKING,11/24/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 11/22/2013,-10.60,0.00,1233.09
9 - CHECKING,11/22/2013,Purchase: 99999999 KROGER FUEL #2857 NEW HAVEN IN Card: ****9706 11/21/2013,-40.06,0.00,1243.69
9 - CHECKING,11/21/2013,Purchase: 99999999 NETFLIX.COM NETFLIX.COM CA Card: ****0544 11/21/2013,-7.99,0.00,1283.75
9 - CHECKING,11/21/2013,Withdrawal BP SOUTH CENTRAL-BILL PMT TRAN#75,-104.38,0.00,1291.74
9 - CHECKING,11/20/2013,Purchase: 06220080 TARGET T0 TARGET T Toledo OH Card: ****0544 11/20/2013,-13.90,0.00,1396.12
9 - CHECKING,11/19/2013,Purchase: 99100711 COSTCO WHSE #1007 3405 W CENTRAL AVE TOLEDO OH Card: ****9706 11/19/2013,-114.63,0.00,1410.02
9 - CHECKING,11/19/2013,Purchase: 0059 AT&T*BILL PAYMENT 08003310500 TX Card: ****0544 11/18/2013,-144.45,0.00,1524.65
9 - CHECKING,11/18/2013,Purchase: 99999999 DIAPERSHOPS.COM 877-834-2737 ME Card: ****9706 11/17/2013,-25.73,0.00,1669.10
9 - CHECKING,11/18/2013,Withdrawal HUNTINGTON BANKS-IL PAYMENT *******7065,-191.18,0.00,1694.83
9 - CHECKING,11/17/2013,Purchase: KCO86481 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/17/2013,-4.00,0.00,1886.01
9 - CHECKING,11/16/2013,Purchase: KCO86414 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/16/2013,-70.99,0.00,1890.01
9 - CHECKING,11/15/2013,Deposit ,1961.00,0.00,1961.00
9 - CHECKING,11/15/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1001F,-138.36,0.00,0.00
9 - CHECKING,11/15/2013,Overdraft Transfer From ****3610-1 5300 SALLIE MAE-SLMA DEBIT ,120.11,0.00,138.36
9 - CHECKING,11/15/2013,Withdrawal CONSUMERS ENERGY-ENERGYBILL ********5382,-178.00,0.00,18.25
9 - CHECKING,11/15/2013,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 11/13/2013,-2.49,0.00,196.25
9 - CHECKING,11/14/2013,Purchase: KCO86416 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/14/2013,-39.88,0.00,198.74
9 - CHECKING,11/13/2013,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 11/13/2013,-53.32,0.00,238.62
9 - CHECKING,11/12/2013,Withdrawal STATE OF MICH-COLLWEBPYT ***********9432,-265.00,0.00,291.94
9 - CHECKING,11/11/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 11/09/2013,-12.70,0.00,556.94
9 - CHECKING,11/10/2013,Purchase: 99999999 PARTY CITY #609 TOLEDO OH Card: ****9706 11/08/2013,-36.08,0.00,569.64
9 - CHECKING,11/10/2013,Purchase: KCO86480 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/10/2013,-10.68,0.00,605.72
9 - CHECKING,11/10/2013,Purchase: KCO86480 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/10/2013,-42.00,0.00,616.40
9 - CHECKING,11/09/2013,Purchase: 06220080 TARGET T0622 TOLED Toledo OH Card: ****0544 11/09/2013,-4.00,0.00,658.40
9 - CHECKING,11/08/2013,Purchase: KCO86415 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/08/2013,-57.90,0.00,662.40
9 - CHECKING,11/08/2013,Purchase: 99100711 COSTCO WHSE #1007 3405 W CENTRAL AVE TOLEDO OH Card: ****9706 11/08/2013,-139.64,0.00,720.30
9 - CHECKING,11/08/2013,Purchase: 2667 BABY LEGGINGS 08017662290 UT Card: ****9706 11/07/2013,-12.95,0.00,859.94
9 - CHECKING,11/07/2013,Purchase: KCO86415 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/07/2013,-37.96,0.00,872.89
9 - CHECKING,11/07/2013,Withdrawal THE STUDENT LOAN-DSLCPYMNTS ***********5307,-120.58,0.00,910.85
9 - CHECKING,11/06/2013,Purchase: 5353 KEY CONCEPTS INC 02607472027 IN Card: ****0544 11/06/2013,-0.05,0.00,1031.43
9 - CHECKING,11/06/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1002F,-57.92,0.00,1031.48
9 - CHECKING,11/06/2013,Withdrawal MICHIGAN GAS-ONLINE PMT CKF*****0374NEG,-24.26,0.00,1089.40
9 - CHECKING,11/06/2013,Purchase: 025 OREILLY AUTO 00033043 TOLEDO OH Card: ****0544 11/05/2013,-21.39,0.00,1113.66
9 - CHECKING,11/05/2013,Purchase: KCO51180 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****0544 11/05/2013,-5.03,0.00,1135.05
9 - CHECKING,11/05/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 11/05/2013,-23.52,0.00,1140.08
9 - CHECKING,11/05/2013,Withdrawal BP BRIAN KRABACH-BILL PMT TRAN#74,-1146.83,0.00,1163.60
9 - CHECKING,11/05/2013,Purchase: 99999999 BUCKEYE CABLESYSTEM 419-724-9800 OH Card: ****0544 11/04/2013,-60.74,0.00,2310.43
9 - CHECKING,11/05/2013,Purchase: 99999999 REPLAY TOLEDO OH Card: ****0544 11/04/2013,-11.75,0.00,2371.17
9 - CHECKING,11/04/2013,Purchase: KCO51180 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****0544 11/04/2013,-35.59,0.00,2382.92
9 - CHECKING,11/04/2013,Withdrawal PROG MARATHON-INS PREM *****3490  GREGO,-191.96,0.00,2418.51
9 - CHECKING,11/02/2013,Purchase: KCO51183 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****9706 11/02/2013,-9.59,0.00,2610.47
9 - CHECKING,11/01/2013,Purchase: KCO86411 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/01/2013,-152.36,0.00,2620.06
9 - CHECKING,11/01/2013,Deposit ,1937.59,0.00,2772.42
9 - CHECKING,11/01/2013,Purchase: 99999999 Sweet Cheeks Modern Na SYLVANIA OH Card: ****9706 10/30/2013,-44.83,0.00,834.83
9 - CHECKING,10/31/2013,Deposit Dividend Annual Percentage Yield 0.05% Annual Percentage Yield Earned 0.05% (10/01/2013 - 10/31/2013),0.04,0.00,879.66
9 - CHECKING,10/31/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 10/30/2013,-12.70,0.00,879.62
9 - CHECKING,10/31/2013,Purchase: 99999999 KROGER FUEL #6940 SYLVANIA OH Card: ****9706 10/30/2013,-36.01,0.00,892.32
9 - CHECKING,10/30/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 10/30/2013,-33.56,0.00,928.33
9 - CHECKING,10/30/2013,Purchase: 00182236 TOYS R US HOLLAND OH Card: ****9706 10/30/2013,-13.89,0.00,961.89
9 - CHECKING,10/30/2013,Purchase: 0000 ROLL20 3162474246 KS Card: ****0544 10/28/2013,-4.99,0.00,975.78
9 - CHECKING,10/27/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 10/25/2013,-10.60,0.00,980.77
9 - CHECKING,10/27/2013,Purchase: KCO86414 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/27/2013,-16.36,0.00,991.37
9 - CHECKING,10/27/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 10/27/2013,-9.60,0.00,1007.73
9 - CHECKING,10/25/2013,Purchase: 2888 COLDSTONE #1925 TOLEDO OH Card: ****0544 10/24/2013,-8.79,0.00,1017.33
9 - CHECKING,10/25/2013,Purchase: KCO86411 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/25/2013,-89.13,0.00,1026.12
9 - CHECKING,10/22/2013,Withdrawal BP SOUTH CENTRAL-BILL PMT TRAN#73,-104.38,0.00,1115.25
9 - CHECKING,10/21/2013,Purchase: 99999999 NETFLIX.COM NETFLIX.COM CA Card: ****0544 10/21/2013,-7.99,0.00,1219.63
9 - CHECKING,10/21/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 10/20/2013,-10.60,0.00,1227.62
9 - CHECKING,10/21/2013,Purchase: 60161021 MEIJER INC 118 1500 E. ALEXIS RD TOLEDO OH Card: ****0544 10/21/2013,-207.64,0.00,1238.22
9 - CHECKING,10/19/2013,Purchase: 00000001 HARBOR FREIGHT TOOLS USA 4925 JACKMAN RD ST TOLEDO OH Card: ****0544 10/19/2013,-142.54,0.00,1445.86
9 - CHECKING,10/19/2013,Purchase: KCO86482 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 10/19/2013,-19.77,0.00,1588.40
9 - CHECKING,10/19/2013,Purchase: 0059 AT&T*BILL PAYMENT 08003310500 TX Card: ****0544 10/18/2013,-143.81,0.00,1608.17
9 - CHECKING,10/19/2013,Purchase: 0000 WALMART.COM 08009666546 AR Card: ****0544 10/18/2013,-42.79,0.00,1751.98
9 - CHECKING,10/19/2013,Purchase: 99999999 COSTCO.COM *ONLINE 800-955-2292 WA Card: ****0544 10/18/2013,-110.00,0.00,1794.77
9 - CHECKING,10/18/2013,Withdrawal HUNTINGTON BANKS-IL PAYMENT *******7065,-191.18,0.00,1904.77
9 - CHECKING,10/17/2013,Withdrawal CONSUMERS ENERGY-ENERGYBILL ********5382,-102.75,0.00,2095.95
9 - CHECKING,10/17/2013,Purchase: 025 OREILLY AUTO 00033043 TOLEDO OH Card: ****0544 10/16/2013,-72.69,0.00,2198.70
9 - CHECKING,10/16/2013,Purchase: 99999999 PARTY CITY #609 TOLEDO OH Card: ****9706 10/15/2013,-7.48,0.00,2271.39
9 - CHECKING,10/16/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 10/15/2013,-10.60,0.00,2278.87
9 - CHECKING,10/16/2013,Purchase: 99999999 MCDONALDS F13401 TOLEDO OH Card: ****0544 10/15/2013,-8.77,0.00,2289.47
9 - CHECKING,10/15/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 10/15/2013,-30.73,0.00,2298.24
9 - CHECKING,10/15/2013,Deposit ,2146.28,0.00,2328.97
9 - CHECKING,10/15/2013,Purchase: 00153162 JOANN STORES  INC. 4948 MONROE ST TOLEDO OH Card: ****9706 10/15/2013,-31.35,0.00,182.69
9 - CHECKING,10/15/2013,Transfer From ****3610-1 1,214.04,0.00,214.04
9 - CHECKING,10/15/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1001F,-138.36,0.00,0.00
9 - CHECKING,10/15/2013,Overdraft Transfer From ****3610-1 5300,5.59,0.00,138.36
9 - CHECKING,10/13/2013,Purchase: 99999999 TOLEDO ZOOLOGICAL SOCI TOLEDO OH Card: ****0544 10/12/2013,-10.00,0.00,132.77
9 - CHECKING,10/13/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 10/13/2013,-59.95,0.00,142.77
9 - CHECKING,10/11/2013,Purchase: 5353 KEY CONCEPTS INC 02607472027 IN Card: ****0544 10/11/2013,-0.08,0.00,202.72
9 - CHECKING,10/11/2013,Purchase: 5353 KEY CONCEPTS INC 02607472027 IN Card: ****0544 10/11/2013,-0.07,0.00,202.80
9 - CHECKING,10/11/2013,Purchase: 5353 KEY CONCEPTS INC 02607472027 IN Card: ****0544 10/11/2013,-0.06,0.00,202.87
9 - CHECKING,10/10/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 10/10/2013,-20.84,0.00,202.93
9 - CHECKING,10/09/2013,Purchase: 50121009 MEIJER INC 118 1500 E. ALEXIS RD TOLEDO OH Card: ****9706 10/09/2013,-98.61,0.00,223.77
9 - CHECKING,10/08/2013,Purchase: KCO81083 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/08/2013,-4.50,0.00,322.38
9 - CHECKING,10/08/2013,Transfer To ****3610-1 5300,-2.60,0.00,326.88
9 - CHECKING,10/08/2013,Purchase: 5353 KEY CONCEPTS INC 02607472027 IN Card: ****0544 10/08/2013,-0.05,0.00,329.48
9 - CHECKING,10/08/2013,Purchase: 5353 KEY CONCEPTS INC 02607472027 IN Card: ****0544 10/08/2013,-0.04,0.00,329.53
9 - CHECKING,10/08/2013,Purchase: 5353 KEY CONCEPTS INC 02607472027 IN Card: ****0544 10/08/2013,-0.03,0.00,329.57
9 - CHECKING,10/08/2013,Withdrawal THE STUDENT LOAN-DSLCPYMNTS ***********5307,-120.58,0.00,329.60
9 - CHECKING,10/08/2013,Withdrawal MICHIGAN GAS-ONLINE PMT CKF*****5045NEG,-25.10,0.00,450.18
9 - CHECKING,10/07/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1002F,-57.92,0.00,475.28
9 - CHECKING,10/06/2013,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 10/04/2013,-4.77,0.00,533.20
9 - CHECKING,10/06/2013,Purchase: KCO86482 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 10/06/2013,-23.99,0.00,537.97
9 - CHECKING,10/05/2013,Purchase: 06230077 TARGET T0623 TOLED Toledo OH Card: ****9706 10/05/2013,-42.10,0.00,561.96
9 - CHECKING,10/05/2013,Purchase: 00182236 TOYS R US HOLLAND OH Card: ****9706 10/05/2013,-8.89,0.00,604.06
9 - CHECKING,10/04/2013,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/04/2013,-10.78,0.00,612.95
9 - CHECKING,10/04/2013,Purchase: 99999999 BUCKEYE CABLESYSTEM 419-724-9800 OH Card: ****0544 10/03/2013,-64.24,0.00,623.73
9 - CHECKING,10/03/2013,Withdrawal BP BRIAN KRABACH-BILL PMT TRAN#72,-1172.96,0.00,687.97
9 - CHECKING,10/02/2013,Withdrawal PROG MARATHON-INS PREM *****3490  GREGO,-191.96,0.00,1860.93
9 - CHECKING,10/01/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 09/30/2013,-6.94,0.00,2052.89
9 - CHECKING,10/01/2013,Deposit ,1810.59,0.00,2059.83
9 - CHECKING,10/01/2013,Purchase: KCO86414 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/01/2013,-75.90,0.00,249.24
9 - CHECKING,09/30/2013,Deposit Dividend Annual Percentage Yield 0.05% Annual Percentage Yield Earned 0.05% (09/01/2013 - 09/30/2013),0.02,0.00,325.14
9 - CHECKING,09/30/2013,Deposit ,75.00,0.00,325.12
9 - CHECKING,09/30/2013,Purchase: 71134252 BEDFORD PUBLIC SCHOOLS TEMPERANCE MI Card: ****0544 09/29/2013,-105.00,0.00,250.12
9 - CHECKING,09/30/2013,Purchase: 0000 ROLL20 3162474246 KS Card: ****0544 09/28/2013,-4.99,0.00,355.12
9 - CHECKING,09/29/2013,Transfer From ****3610-1 1,200.00,0.00,360.11
9 - CHECKING,09/29/2013,Purchase: KCO86489 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/29/2013,-14.60,0.00,160.11
9 - CHECKING,09/28/2013,Purchase: KCO86480 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/28/2013,-26.73,0.00,174.71
9 - CHECKING,09/28/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 09/28/2013,-44.61,0.00,201.44
9 - CHECKING,09/27/2013,Purchase: 99999999 WALGREENS #10804 LAMBERTVILLE MI Card: ****9706 09/26/2013,-44.98,0.00,246.05
9 - CHECKING,09/27/2013,Purchase: 99999999 KROGER FUEL #6864 LAMBERTVILLE MI Card: ****9706 09/26/2013,-58.30,0.00,291.03
9 - CHECKING,09/26/2013,Transfer From ****3610-1 1,200.00,0.00,349.33
9 - CHECKING,09/26/2013,Purchase: KCO86412 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 09/26/2013,-61.53,0.00,149.33
9 - CHECKING,09/26/2013,Purchase: 99999999 MCDONALDS F13401 TOLEDO OH Card: ****0544 09/25/2013,-3.58,0.00,210.86
9 - CHECKING,09/25/2013,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 09/25/2013,-7.26,0.00,214.44
9 - CHECKING,09/25/2013,Deposit ,42.76,0.00,221.70
9 - CHECKING,09/25/2013,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 09/23/2013,-4.59,0.00,178.94
9 - CHECKING,09/23/2013,Purchase: KCO86487 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/23/2013,-4.99,0.00,183.53
9 - CHECKING,09/23/2013,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 09/23/2013,-42.79,0.00,188.52
9 - CHECKING,09/23/2013,Withdrawal STATE OF MICH-COLLWEBPYT ***********6592,-265.00,0.00,231.31
9 - CHECKING,09/23/2013,Withdrawal BP SOUTH CENTRAL-BILL PMT TRAN#71,-104.38,0.00,496.31
9 - CHECKING,09/23/2013,Purchase: 002 SUBWAY 00155366 TEMPERANCE MI Card: ****0544 09/21/2013,-7.78,0.00,600.69
9 - CHECKING,09/22/2013,Purchase: 99999999 NETFLIX.COM NETFLIX.COM CA Card: ****0544 09/21/2013,-7.99,0.00,608.47
9 - CHECKING,09/22/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/22/2013,-26.78,0.00,616.46
9 - CHECKING,09/22/2013,Purchase: 001 CROSSROADS COM 6960 SYLVANIA-PETE OTTAWA LAKE MI Card: ****0544 09/22/2013,-1.00,0.00,643.24
9 - CHECKING,09/21/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 09/21/2013,-42.76,0.00,644.24
9 - CHECKING,09/21/2013,Purchase: 3079 ST VINCENT MERCY MED C 04192513232 OH Card: ****0544 09/19/2013,-63.72,0.00,687.00
9 - CHECKING,09/20/2013,Purchase: KCO86414 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 09/20/2013,-40.00,0.00,750.72
9 - CHECKING,09/20/2013,Purchase: 78121001 TOLEDO RADIOLOGICAL AS 419-4744064 OH Card: ****0544 09/19/2013,-9.32,0.00,790.72
9 - CHECKING,09/20/2013,Purchase: 96289999 PROMEDICA CENTRAL 419-8247219 OH Card: ****0544 09/19/2013,-40.00,0.00,800.04
9 - CHECKING,09/19/2013,Purchase: 001 SUBWAY 00103945 LAMBERTVILLE MI Card: ****0544 09/18/2013,-6.89,0.00,840.04
9 - CHECKING,09/19/2013,Purchase: KCO81083 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 09/19/2013,-5.27,0.00,846.93
9 - CHECKING,09/19/2013,Purchase: 0059 AT&T *188006145717 08003310500 TX Card: ****0544 09/18/2013,-143.83,0.00,852.20
9 - CHECKING,09/19/2013,Purchase: 97469000 PGUS MAIN SYLVANIA OH Card: ****0544 09/18/2013,-30.00,0.00,996.03
9 - CHECKING,09/19/2013,Purchase: 99999999 Sweet Cheeks Modern Na SYLVANIA OH Card: ****9706 09/17/2013,-48.68,0.00,1026.03
9 - CHECKING,09/18/2013,Purchase: 95042701 CHUCK E CHEESE 556 5077 MONROE TOLEDO OH Card: ****0544 09/18/2013,-37.82,0.00,1074.71
9 - CHECKING,09/18/2013,Purchase: 49060001 LIFEWAY CHRISTIAN RSRCES 4121 TALMADGE RD TOLEDO OH Card: ****9706 09/18/2013,-35.30,0.00,1112.53
9 - CHECKING,09/18/2013,Withdrawal HUNTINGTON BANKS-IL PAYMENT *******7065,-191.18,0.00,1147.83
9 - CHECKING,09/18/2013,Withdrawal CHASE-EPAY MOBIL ******2314,-266.92,0.00,1339.01
9 - CHECKING,09/17/2013,Purchase: 99999999 BARNES & NOBLE #2591 TOLEDO OH Card: ****9706 09/16/2013,-43.71,0.00,1605.93
9 - CHECKING,09/17/2013,Purchase: 5353 KEY CONCEPTS INC 02607472027 IN Card: ****0544 09/17/2013,-0.02,0.00,1649.64
9 - CHECKING,09/17/2013,Withdrawal CONSUMERS ENERGY-ENERGYBILL ********5382,-193.00,0.00,1649.66
9 - CHECKING,09/17/2013,Purchase: 99999999 WENDYS #4511 TOLEDO OH Card: ****0544 09/16/2013,-8.98,0.00,1842.66
9 - CHECKING,09/16/2013,Deposit ,1700.00,0.00,1851.64
9 - CHECKING,09/16/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1001F,-138.36,0.00,151.64
9 - CHECKING,09/13/2013,Withdrawal Check # 6213 Trace: 90000072,-10.00,0.00,290.00
9 - CHECKING,09/12/2013,Transfer From ****3610-1 1,300.00,0.00,300.00
9 - CHECKING,09/12/2013,Purchase: 99999999 BASSETTS HEALTH FOOD W TOLEDO OH Card: ****9706 09/11/2013,-10.19,0.00,0.00
9 - CHECKING,09/10/2013,Purchase: 001 SUBWAY 00103945 LAMBERTVILLE MI Card: ****0544 09/09/2013,-10.60,0.00,10.19
9 - CHECKING,09/10/2013,Purchase: 70180910 MEIJER INC 118 1500 E. ALEXIS RD TOLEDO OH Card: ****9706 09/10/2013,-111.36,0.00,20.79
9 - CHECKING,09/09/2013,Purchase: KCO86480 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/09/2013,-5.18,0.00,132.15
9 - CHECKING,09/09/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 09/09/2013,-46.75,0.00,137.33
9 - CHECKING,09/09/2013,Purchase: 99999999 MCDONALDS M7335 OF LAMBERTVILLE MI Card: ****0544 09/08/2013,-4.11,0.00,184.08
9 - CHECKING,09/09/2013,Withdrawal THE STUDENT LOAN-DSLCPYMNTS ***********5307,-120.58,0.00,188.19
9 - CHECKING,09/08/2013,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 09/06/2013,-7.25,0.00,308.77
9 - CHECKING,09/08/2013,Purchase: KCO86486 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/08/2013,-4.81,0.00,316.02
9 - CHECKING,09/08/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/08/2013,-42.39,0.00,320.83
9 - CHECKING,09/06/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1002F,-57.92,0.00,363.22
9 - CHECKING,09/05/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 09/04/2013,-6.94,0.00,421.14
9 - CHECKING,09/05/2013,Withdrawal Check # 6219 Trace: 90155532,-90.00,0.00,428.08
9 - CHECKING,09/05/2013,Withdrawal MICHIGAN GAS-ONLINE PMT CKF*****0420NEG,-23.84,0.00,518.08
9 - CHECKING,09/04/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 09/04/2013,-60.23,0.00,541.92
9 - CHECKING,09/04/2013,Withdrawal PROG MARATHON-INS PREM *****3490  GREGO,-239.98,0.00,602.15
9 - CHECKING,09/04/2013,Withdrawal BP BRIAN KRABACH-BILL PMT TRAN#70,-1172.96,0.00,842.13
9 - CHECKING,09/04/2013,Purchase: 99999999 BUCKEYE CABLESYSTEM 419-724-9800 OH Card: ****0544 09/03/2013,-53.74,0.00,2015.09
9 - CHECKING,09/03/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/03/2013,-43.41,0.00,2068.83
9 - CHECKING,09/03/2013,Deposit ,1800.00,0.00,2112.24
9 - CHECKING,09/02/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/02/2013,-21.25,0.00,312.24
9 - CHECKING,09/02/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 08/31/2013,-12.70,0.00,333.49
9 - CHECKING,09/01/2013,Purchase: KCO86485 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/01/2013,-4.00,0.00,346.19
9 - CHECKING,08/31/2013,Deposit Dividend Annual Percentage Yield 0.05% Annual Percentage Yield Earned 0.05% (08/01/2013 - 08/31/2013),0.04,0.00,350.19
