
Suffix,Effective Date,Transaction Description,Amount,Withheld,Balance
9 - CHECKING,02/01/2012,Purchase: 0002 STATE PETRO INC ANN ARBOR MI Card: ****0544 01/30/2012,-22.64,0.00,476.28
9 - CHECKING,01/31/2012,Deposit Dividend APY 0.150% APYE 0.150% (01/01/2012 - 01/31/2012),0.18,0.00,498.92
9 - CHECKING,01/31/2012,Purchase: KCO86405 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 01/31/2012,-100.68,0.00,498.74
9 - CHECKING,01/31/2012,Purchase: KCO81004 KROGER 833 ALEXIS RD TOLEDO OH Card: ****9706 01/31/2012,-42.47,0.00,599.42
9 - CHECKING,01/30/2012,Purchase: KCO86484 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 01/30/2012,-5.88,0.00,641.89
9 - CHECKING,01/29/2012,Purchase: 010 PIZZA HUT 316603166204 LAMBERTVILLE MI Card: ****0544 01/27/2012,-61.48,0.00,647.77
9 - CHECKING,01/29/2012,Purchase: KCO86482 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 01/29/2012,-9.48,0.00,709.25
9 - CHECKING,01/28/2012,Purchase: 00000003 MENARDS - TOLEDO N Toledo  OH 43 OH Card: ****0544 01/28/2012,-17.04,0.00,718.73
9 - CHECKING,01/27/2012,Purchase: KCO86482 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 01/27/2012,-45.40,0.00,735.77
9 - CHECKING,01/26/2012,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 01/26/2012,-18.33,0.00,781.17
9 - CHECKING,01/25/2012,Withdrawal Check # 1631 Trace: 91960744,-653.45,0.00,799.50
9 - CHECKING,01/25/2012,Withdrawal Check # 1635 Trace: 91788702,-28.00,0.00,1452.95
9 - CHECKING,01/25/2012,Withdrawal AES-STDNT LOAN ,-52.47,0.00,1480.95
9 - CHECKING,01/24/2012,Purchase: 9719 MONOPRICE INC 09099896887 CA Card: ****0544 01/23/2012,-4.10,0.00,1533.42
9 - CHECKING,01/24/2012,Purchase: 30409098 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 01/24/2012,-19.34,0.00,1537.52
9 - CHECKING,01/23/2012,Withdrawal BP SOUTH CENTRAL-BILL PMT ,-104.38,0.00,1556.86
9 - CHECKING,01/23/2012,Purchase: 99999999 VIVINT RBS PROVO UT Card: ****0544 01/20/2012,-39.99,0.00,1661.24
9 - CHECKING,01/23/2012,Purchase: 99999999 APL*APPLE ITUNES STORE 866-712-7753 CA Card: ****0544 01/22/2012,-10.59,0.00,1701.23
9 - CHECKING,01/22/2012,Purchase: 99999999 FAMILY VIDEO #160 TEMPERANCE MI Card: ****0544 01/21/2012,-2.80,0.00,1711.82
9 - CHECKING,01/22/2012,Purchase: KCO86484 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 01/22/2012,-20.59,0.00,1714.62
9 - CHECKING,01/21/2012,Purchase: LK562519 LAMBERTVILLE D 8100 SECOR ROAD LAMBERTVILLE MI Card: ****0544 01/21/2012,-6.81,0.00,1735.21
9 - CHECKING,01/21/2012,Purchase: KCO86404 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 01/21/2012,-60.95,0.00,1742.02
9 - CHECKING,01/21/2012,Purchase: 99999999 NFI*WWW.NETFLIX.COM/CC NETFLIX.COM CA Card: ****0544 01/21/2012,-7.99,0.00,1802.97
9 - CHECKING,01/21/2012,Purchase: LK126636 TIFFANYS PIZZA CO LAMBERTVILLE MI Card: ****0544 01/20/2012,-14.82,0.00,1810.96
9 - CHECKING,01/20/2012,Purchase: KCO86486 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 01/20/2012,-41.52,0.00,1825.78
9 - CHECKING,01/20/2012,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 01/20/2012,-20.43,0.00,1867.30
9 - CHECKING,01/19/2012,Purchase: 30039393 EDDY BS TOLEDO OH Card: ****0544 01/18/2012,-8.94,0.00,1887.73
9 - CHECKING,01/19/2012,Withdrawal Check # 1633 Trace: 92651990,-60.00,0.00,1896.67
9 - CHECKING,01/19/2012,Purchase: 99999999 MCDONALDS M7335 OF LAMBERTVILLE MI Card: ****0544 01/18/2012,-6.44,0.00,1956.67
9 - CHECKING,01/19/2012,Purchase: 0059 ATTM *188006145717 08003310500 TX Card: ****0544 01/18/2012,-141.31,0.00,1963.11
9 - CHECKING,01/19/2012,Withdrawal CONSUMERS ENERGY-ENERGYBILL ,-189.00,0.00,2104.42
9 - CHECKING,01/18/2012,Withdrawal Check # 1629 Trace: 92269494,-1150.00,0.00,2293.42
9 - CHECKING,01/18/2012,Withdrawal Check # 1632 Trace: 92161296,-312.44,0.00,3443.42
9 - CHECKING,01/18/2012,Purchase: 06220076 TARGET T0622 TOLED Toledo OH Card: ****9706 01/18/2012,-26.63,0.00,3755.86
9 - CHECKING,01/18/2012,Deposit HEARTLAND EMPLOY-DIR DEP *****6180,1776.32,0.00,3782.49
9 - CHECKING,01/18/2012,Purchase: 99999999 KROGER FUEL #6864 LAMBERTVILLE MI Card: ****9706 01/17/2012,-59.04,0.00,2006.17
9 - CHECKING,01/17/2012,Purchase: 00521928 RITE AID CORP. 5765 SECOR ROAD TOLEDO OH Card: ****9706 01/17/2012,-30.36,0.00,2065.21
9 - CHECKING,01/17/2012,Purchase: KCO86484 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 01/17/2012,-11.65,0.00,2095.57
9 - CHECKING,01/17/2012,Purchase Return: KCO86430 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 01/17/2012,10.06,0.00,2107.22
9 - CHECKING,01/17/2012,Purchase: 30407398 USPS 259190018 8149 LEWIS AVE TEMPERANCE MI Card: ****9706 01/17/2012,-18.58,0.00,2097.16
9 - CHECKING,01/17/2012,Withdrawal AES-STDNT LOAN ,-138.36,0.00,2115.74
9 - CHECKING,01/16/2012,Purchase Return: 025 OREILLY AUTO 00022632 LAMBERTVILLE MI Card: ****0544 01/15/2012,31.27,0.00,2254.10
9 - CHECKING,01/16/2012,Purchase: KCO81086 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 01/16/2012,-3.59,0.00,2222.83
9 - CHECKING,01/16/2012,Purchase: 99999999 MCDONALDS M7335 OF LAMBERTVILLE MI Card: ****0544 01/14/2012,-13.10,0.00,2226.42
9 - CHECKING,01/15/2012,Purchase: KCO86408 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 01/15/2012,-118.90,0.00,2239.52
9 - CHECKING,01/15/2012,Purchase: 10 OREILLY AUTO PARTS 226 7460 SECOR ROAD LAMBERTVILLE MI Card: ****0544 01/15/2012,-33.91,0.00,2358.42
9 - CHECKING,01/15/2012,Purchase: KCO86486 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 01/15/2012,-10.00,0.00,2392.33
9 - CHECKING,01/14/2012,Purchase: 24503001 WAL-MART #5030 5821 CENTRAL AVENU TOLEDO (NW) OH Card: ****9706 01/14/2012,-34.53,0.00,2402.33
9 - CHECKING,01/14/2012,Purchase: 06220079 TARGET T0622 TOLED Toledo OH Card: ****9706 01/14/2012,-8.64,0.00,2436.86
9 - CHECKING,01/14/2012,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 01/14/2012,-26.12,0.00,2445.50
9 - CHECKING,01/14/2012,Purchase: 00000059 THE HOME DEPOT 3848 1035 W ALEXIS RD TOLEDO OH Card: ****0544 01/14/2012,-26.90,0.00,2471.62
9 - CHECKING,01/14/2012,Purchase: 12 OREILLY AUTO PARTS 330 5737 LEWIS AVENUE TOLEDO OH Card: ****0544 01/14/2012,-184.81,0.00,2498.52
9 - CHECKING,01/13/2012,Transfer From ****3610-1 1,2000.00,0.00,2683.33
9 - CHECKING,01/13/2012,Purchase: 99999999 TAXACT *ONLINE 1 800-573-4287 IA Card: ****0544 01/13/2012,-3.00,0.00,683.33
9 - CHECKING,01/12/2012,Withdrawal Check # 1627 Trace: 90655460,-51.08,0.00,686.33
9 - CHECKING,01/12/2012,Purchase: 99999999 TAXACT *ONLINE 2 800-573-4287 IA Card: ****0544 01/12/2012,-12.95,0.00,737.41
9 - CHECKING,01/11/2012,Purchase: 10 OREILLY AUTO PARTS 226 7460 SECOR ROAD LAMBERTVILLE MI Card: ****0544 01/11/2012,-31.78,0.00,750.36
9 - CHECKING,01/11/2012,Withdrawal Check # 1628 Trace: 90067126,-60.00,0.00,782.14
9 - CHECKING,01/10/2012,Withdrawal Check # 1626 Trace: 92962862,-25.00,0.00,842.14
9 - CHECKING,01/10/2012,Purchase: 001 SUBWAY 00067991 TOLEDO OH Card: ****0544 01/09/2012,-5.00,0.00,867.14
9 - CHECKING,01/09/2012,Withdrawal Check # 1624 Trace: 92211662,-692.15,0.00,872.14
9 - CHECKING,01/09/2012,Withdrawal Check # 1625 Trace: 91878662,-49.35,0.00,1564.29
9 - CHECKING,01/09/2012,Withdrawal WELLS FARGO DLR-FEE & PMTS ,-261.76,0.00,1613.64
9 - CHECKING,01/09/2012,Withdrawal THE STUDENT LOAN-SLPAYMENTS ,-120.58,0.00,1875.40
9 - CHECKING,01/08/2012,Purchase: 0000 HIRES DENTAL CARE 4194756673 OH Card: ****0544 01/07/2012,-30.00,0.00,1995.98
9 - CHECKING,01/08/2012,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 01/08/2012,-46.86,0.00,2025.98
9 - CHECKING,01/07/2012,Purchase: KCO86482 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 01/07/2012,-9.11,0.00,2072.84
9 - CHECKING,01/07/2012,Purchase: 001 SUBWAY 00067991 TOLEDO OH Card: ****0544 01/06/2012,-5.50,0.00,2081.95
9 - CHECKING,01/07/2012,Purchase: LK126636 TIFFANYS PIZZA CO LAMBERTVILLE MI Card: ****0544 01/06/2012,-13.76,0.00,2087.45
9 - CHECKING,01/07/2012,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 01/05/2012,-5.86,0.00,2101.21
9 - CHECKING,01/06/2012,Purchase: 01120001 OFFICE MAX 845 WEST ALEXIS TOLEDO OH Card: ****9706 01/06/2012,-6.60,0.00,2107.07
9 - CHECKING,01/06/2012,Purchase: KCO81005 KROGER 833 ALEXIS RD TOLEDO OH Card: ****9706 01/06/2012,-27.40,0.00,2113.67
9 - CHECKING,01/06/2012,Withdrawal SALLIE MAE-SLMA DEBIT ,-57.92,0.00,2141.07
9 - CHECKING,01/06/2012,Purchase: 098 USPS 25524001430409056 LAMBERTVILLE MI Card: ****9706 01/05/2012,-15.01,0.00,2198.99
9 - CHECKING,01/05/2012,Transfer From ****3610-1 1 ~provide monthly spending buffer~,1000.00,0.00,2214.00
9 - CHECKING,01/05/2012,Purchase: 001 SUBWAY 00067991 TOLEDO OH Card: ****0544 01/04/2012,-5.50,0.00,1214.00
9 - CHECKING,01/05/2012,Purchase: KCO81084 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 01/05/2012,-14.41,0.00,1219.50
9 - CHECKING,01/05/2012,Withdrawal Check # 1621 Trace: 90886984,-194.07,0.00,1233.91
9 - CHECKING,01/05/2012,Purchase: 01120009 OFFICE MAX 845 WEST ALEXIS TOLEDO OH Card: ****0544 01/05/2012,-13.75,0.00,1427.98
9 - CHECKING,01/05/2012,Withdrawal MICHIGAN GAS-ONLINE PMT ,-89.33,0.00,1441.73
9 - CHECKING,01/04/2012,Purchase: KC651100 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****0544 01/04/2012,-15.27,0.00,1531.06
9 - CHECKING,01/04/2012,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 01/04/2012,-40.49,0.00,1546.33
9 - CHECKING,01/04/2012,Withdrawal Check # 1622 Trace: 90490780,-8.75,0.00,1586.82
9 - CHECKING,01/04/2012,Purchase: 14755001 RADIO SHACK 821 W ALEXIS RD TOLEDO OH Card: ****0544 01/04/2012,-6.39,0.00,1595.57
9 - CHECKING,01/04/2012,Purchase: 99999999 MCDONALDS F10880 TOLEDO OH Card: ****0544 01/03/2012,-4.58,0.00,1601.96
9 - CHECKING,01/04/2012,Withdrawal PROG MARATHON-INS PREM ,-118.72,0.00,1606.54
9 - CHECKING,01/04/2012,Withdrawal LARSEN BILLING S-ACH ,-200.00,0.00,1725.26
9 - CHECKING,01/04/2012,Deposit HEARTLAND EMPLOY-DIR DEP *****6180,1776.34,0.00,1925.26
9 - CHECKING,01/03/2012,Purchase: 00000004 BEST BUY #243 4505 MONROE STREET TOLEDO OH Card: ****0544 01/03/2012,-53.36,0.00,148.92
9 - CHECKING,01/03/2012,Deposit ,102.99,0.00,202.28
9 - CHECKING,01/03/2012,Purchase: 9732 HOMEOWNERS INSURANCE P 08665389094 MA Card: ****0544 01/02/2012,-55.10,0.00,99.29
9 - CHECKING,01/02/2012,Purchase: 010 PIZZA HUT 316603166204 LAMBERTVILLE MI Card: ****0544 01/02/2012,-40.04,0.00,154.39
9 - CHECKING,01/02/2012,Purchase: 14755002 RADIO SHACK 821 W ALEXIS RD TOLEDO OH Card: ****0544 01/02/2012,-13.87,0.00,194.43
9 - CHECKING,01/01/2012,Purchase: 99999999 TIREMAN AUTO SVC CTR # TOLEDO OH Card: ****0544 12/31/2011,-357.54,0.00,208.30
9 - CHECKING,12/31/2011,Deposit Dividend APY 0.150% APYE 0.150% (12/01/2011 - 12/31/2011),0.12,0.00,565.84
9 - CHECKING,12/31/2011,Purchase: KCO51121 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****9706 12/31/2011,-69.49,0.00,565.72
9 - CHECKING,12/30/2011,Purchase: 00000093 JCPENNEY STORE 0582 5001 MONROE ST TOLEDO OH Card: ****9706 12/30/2011,-5.74,0.00,635.21
9 - CHECKING,12/30/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 12/30/2011,-58.82,0.00,640.95
9 - CHECKING,12/30/2011,Purchase: 99999999 MCDONALDS M7335 OF LAMBERTVILLE MI Card: ****0544 12/29/2011,-5.37,0.00,699.77
9 - CHECKING,12/29/2011,Purchase: LK654855 SPEEDWAY 08610 TOL TOLEDO OH Card: ****0544 12/29/2011,-59.26,0.00,705.14
9 - CHECKING,12/29/2011,Withdrawal Check # 1623 Trace: 91710098,-86.75,0.00,764.40
9 - CHECKING,12/29/2011,Purchase: 5480 MICROSOFT *XBOX LIVE 08003865550 WA Card: ****0544 12/28/2011,-99.99,0.00,851.15
9 - CHECKING,12/27/2011,Purchase: W0933727 WALGREENS 5815 SECOR RD TOLEDO OH Card: ****0544 12/27/2011,-8.57,0.00,951.14
9 - CHECKING,12/27/2011,Withdrawal AES-STDNT LOAN ,-52.47,0.00,959.71
9 - CHECKING,12/26/2011,Purchase: KCO95704 KROGER 4533 MONROE ST. TOLEDO OH Card: ****0544 12/26/2011,-16.09,0.00,1012.18
9 - CHECKING,12/26/2011,Purchase: 00000063 BEST BUY #243 4505 MONROE STREET TOLEDO OH Card: ****0544 12/26/2011,-20.88,0.00,1028.27
9 - CHECKING,12/26/2011,Purchase: 5480 MICROSOFT *XBOX LIVE 08003865550 WA Card: ****0544 12/25/2011,-19.99,0.00,1049.15
9 - CHECKING,12/23/2011,Purchase: 99999999 VIVINT RBS PROVO UT Card: ****0544 12/22/2011,-39.99,0.00,1069.14
9 - CHECKING,12/23/2011,Deposit ,460.86,0.00,1109.13
9 - CHECKING,12/22/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 12/22/2011,-2.66,0.00,648.27
9 - CHECKING,12/22/2011,Withdrawal WELLS FARGO DLR-FEE & PMTS ,-261.76,0.00,650.93
9 - CHECKING,12/22/2011,Withdrawal CHASE-EPAY ,-406.63,0.00,912.69
9 - CHECKING,12/22/2011,Purchase: 99999999 TIM HORTONS#910872 MONROE MI Card: ****0544 12/21/2011,-3.99,0.00,1319.32
9 - CHECKING,12/21/2011,Purchase: 99999999 NFI*WWW.NETFLIX.COM/CC NETFLIX.COM CA Card: ****0544 12/21/2011,-7.99,0.00,1323.31
9 - CHECKING,12/21/2011,Purchase: KCO86481 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 12/21/2011,-10.54,0.00,1331.30
9 - CHECKING,12/21/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 12/21/2011,-30.40,0.00,1341.84
9 - CHECKING,12/21/2011,Purchase: 00665855 JOANN STORES  INC. 4925 JACKMAN RD # TOLEDO OH Card: ****0544 12/21/2011,-13.43,0.00,1372.24
9 - CHECKING,12/21/2011,Transfer To ****3610-1 5300,-200.16,0.00,1385.67
9 - CHECKING,12/21/2011,Withdrawal BP SOUTH CENTRAL-BILL PMT ,-104.38,0.00,1585.83
9 - CHECKING,12/21/2011,Deposit HEARTLAND EMPLOY-DIR DEP *****6180,1781.48,0.00,1690.21
9 - CHECKING,12/20/2011,Withdrawal CONSUMERS ENERGY-ENERGYBILL ,-189.00,0.00,-91.27
9 - CHECKING,12/20/2011,Overdraft Transfer From ****3610-1 1,0.03,0.00,97.73
9 - CHECKING,12/20/2011,Overdraft Transfer From ****3610-1 5300,97.70,0.00,97.70
9 - CHECKING,12/19/2011,Purchase: 99999999 APL*APPLE ITUNES STORE 866-712-7753 CA Card: ****0544 12/19/2011,-1.05,0.00,0.00
9 - CHECKING,12/19/2011,Withdrawal Check # 1619 Trace: 91051552,-900.00,0.00,1.05
9 - CHECKING,12/19/2011,Overdraft Transfer From ****3610-1 5300,68.20,0.00,901.05
9 - CHECKING,12/19/2011,Purchase: 0059 ATTM *188006145717 08003310500 TX Card: ****0544 12/18/2011,-141.31,0.00,832.85
9 - CHECKING,12/19/2011,Purchase: 99999999 BUCKEYE CABLESYSTEM 419-724-9800 OH Card: ****0544 12/17/2011,-98.30,0.00,974.16
9 - CHECKING,12/17/2011,Purchase: 00633357 RITE AID CORP 7358 SECOR RD LAMBERTVILLE MI Card: ****9706 12/17/2011,-74.95,0.00,1072.46
9 - CHECKING,12/17/2011,Purchase: W1080431 WALGREENS 7420 SECOR RD LAMBERTSVILLE MI Card: ****9706 12/17/2011,-11.72,0.00,1147.41
9 - CHECKING,12/17/2011,Purchase: W1080431 WALGREENS 7420 SECOR RD LAMBERTSVILLE MI Card: ****9706 12/17/2011,-11.72,0.00,1159.13
9 - CHECKING,12/17/2011,Purchase: LK872183 TIFFANYS PIZZA CO LAMBERTVILLE MI Card: ****0544 12/16/2011,-13.76,0.00,1170.85
9 - CHECKING,12/16/2011,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 12/16/2011,-18.81,0.00,1184.61
9 - CHECKING,12/15/2011,Withdrawal AES-STDNT LOAN ,-138.36,0.00,1203.42
9 - CHECKING,12/14/2011,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 12/14/2011,-20.41,0.00,1341.78
9 - CHECKING,12/14/2011,Purchase: LQ6 EXXONMOBIL 96144134 TECUMSEH MI Card: ****9706 12/13/2011,-5.77,0.00,1362.19
9 - CHECKING,12/13/2011,Withdrawal Check # 1618 Trace: 92416942,-50.00,0.00,1367.96
9 - CHECKING,12/13/2011,Purchase: 99999999 TOLEDO ZOOLOGICAL SOCI TOLEDO OH Card: ****9706 12/12/2011,-15.34,0.00,1417.96
9 - CHECKING,12/12/2011,Purchase: LK654855 SPEEDWAY 08610 TOL TOLEDO OH Card: ****9706 12/12/2011,-59.02,0.00,1433.30
9 - CHECKING,12/12/2011,Purchase: 001 SUBWAY 00103945 LAMBERTVILLE MI Card: ****0544 12/12/2011,-18.96,0.00,1492.32
9 - CHECKING,12/11/2011,Purchase: 010 PIZZA HUT 316603166204 LAMBERTVILLE MI Card: ****0544 12/09/2011,-18.02,0.00,1511.28
9 - CHECKING,12/11/2011,Purchase: 50300011 Wal-Mart Super Center 5030 WAL-SAMS TOLEDO OH Card: ****9706 12/11/2011,-170.71,0.00,1529.30
9 - CHECKING,12/11/2011,Purchase: KCO86405 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 12/11/2011,-24.95,0.00,1700.01
9 - CHECKING,12/10/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 12/10/2011,-40.61,0.00,1724.96
9 - CHECKING,12/10/2011,Purchase: 00000056 THE HOME DEPOT 3848 1035 W ALEXIS RD TOLEDO OH Card: ****0544 12/10/2011,-47.39,0.00,1765.57
9 - CHECKING,12/09/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 12/09/2011,-5.34,0.00,1812.96
9 - CHECKING,12/09/2011,Deposit HALF.COM-PAYMENTS 1190A3146A03,54.69,0.00,1818.30
9 - CHECKING,12/08/2011,Purchase: KCO81030 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 12/08/2011,-8.80,0.00,1763.61
9 - CHECKING,12/08/2011,Purchase: KCO81082 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 12/08/2011,-10.24,0.00,1772.41
9 - CHECKING,12/08/2011,Withdrawal Check # 1614 Trace: 90577222,-93.26,0.00,1782.65
9 - CHECKING,12/08/2011,Purchase: 6932 CIOLINO MARKET-TEMPERA TEMPERANCE MI Card: ****9706 12/07/2011,-13.16,0.00,1875.91
9 - CHECKING,12/08/2011,Purchase: 8586 LITTLE GREEN APPLE 17 LAMBERTVILLE MI Card: ****9706 12/07/2011,-63.51,0.00,1889.07
9 - CHECKING,12/07/2011,Purchase: KCO86406 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 12/07/2011,-19.43,0.00,1952.58
9 - CHECKING,12/07/2011,Purchase: 00665855 JOANN STORES  INC. 4925 JACKMAN RD # TOLEDO OH Card: ****9706 12/07/2011,-55.87,0.00,1972.01
9 - CHECKING,12/07/2011,Withdrawal THE STUDENT LOAN-SLPAYMENTS ,-120.58,0.00,2027.88
9 - CHECKING,12/07/2011,Deposit HEARTLAND EMPLOY-DIR DEP *****6180,1781.48,0.00,2148.46
9 - CHECKING,12/06/2011,Withdrawal SALLIE MAE-SLMA DEBIT ,-57.92,0.00,366.98
9 - CHECKING,12/06/2011,Purchase: 025 OREILLY AUTO 00033043 TOLEDO OH Card: ****0544 12/05/2011,-5.33,0.00,424.90
9 - CHECKING,12/05/2011,Deposit ,100.00,0.00,430.23
9 - CHECKING,12/05/2011,Withdrawal MICHIGAN GAS-ONLINE PMT ,-60.46,0.00,330.23
9 - CHECKING,12/02/2011,Withdrawal PROG MARATHON-INS PREM ,-106.25,0.00,390.69
9 - CHECKING,12/01/2011,Purchase: 06220078 TARGET T0622 TOLED Toledo OH Card: ****9706 12/01/2011,-25.59,0.00,496.94
9 - CHECKING,12/01/2011,Purchase: 06220078 TARGET T0622 TOLED Toledo OH Card: ****9706 12/01/2011,-75.89,0.00,522.53
9 - CHECKING,12/01/2011,Purchase: 01120001 OFFICE MAX 845 WEST ALEXIS TOLEDO OH Card: ****9706 12/01/2011,-17.92,0.00,598.42
9 - CHECKING,12/01/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****9706 12/01/2011,-12.75,0.00,616.34
9 - CHECKING,12/01/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 12/01/2011,-14.81,0.00,629.09
9 - CHECKING,12/01/2011,Withdrawal Check # 1615 Trace: 90869654,-45.00,0.00,643.90
9 - CHECKING,12/01/2011,Withdrawal Check # 1617 Trace: 90869656,-28.00,0.00,688.90
9 - CHECKING,12/01/2011,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 11/30/2011,-2.29,0.00,716.90
9 - CHECKING,12/01/2011,Purchase: 0001 THINKGEEK INC 08884335788 VA Card: ****0544 11/30/2011,-104.89,0.00,719.19
9 - CHECKING,12/01/2011,Withdrawal LARSEN BILLING S-ACH ,-200.00,0.00,824.08
9 - CHECKING,11/30/2011,Deposit Dividend APY 0.150% APYE 0.150% (11/01/2011 - 11/30/2011),0.16,0.00,1024.08
9 - CHECKING,11/30/2011,Purchase: 99999999 OFFICE DEPOT #1214 800-463-3768 GA Card: ****0544 11/29/2011,-100.69,0.00,1023.92
9 - CHECKING,11/30/2011,Purchase: 99999999 MCDONALDS M7335 OF LAMBERTVILLE MI Card: ****0544 11/29/2011,-18.06,0.00,1124.61
9 - CHECKING,11/29/2011,Purchase: 01120002 OFFICE MAX 845 WEST ALEXIS TOLEDO OH Card: ****0544 11/29/2011,-14.72,0.00,1142.67
9 - CHECKING,11/29/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 11/29/2011,-34.59,0.00,1157.39
9 - CHECKING,11/29/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 11/29/2011,-19.57,0.00,1191.98
9 - CHECKING,11/29/2011,Withdrawal AES-STDNT LOAN ,-52.47,0.00,1211.55
9 - CHECKING,11/28/2011,Purchase: 06220080 TARGET T0622 TOLED Toledo OH Card: ****0544 11/28/2011,-12.27,0.00,1264.02
9 - CHECKING,11/28/2011,Purchase: 06220078 TARGET T0622 TOLED Toledo OH Card: ****9706 11/28/2011,-78.64,0.00,1276.29
9 - CHECKING,11/28/2011,Purchase: 30409098 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 11/28/2011,-22.04,0.00,1354.93
9 - CHECKING,11/28/2011,Transfer To ****3610-1 5300,-65.96,0.00,1376.97
9 - CHECKING,11/27/2011,Purchase: KCO86484 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/27/2011,-5.48,0.00,1442.93
9 - CHECKING,11/27/2011,Purchase: KCO86486 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/27/2011,-8.00,0.00,1448.41
9 - CHECKING,11/26/2011,Purchase: LK562519 LAMBERTVILLE D 8100 SECOR ROAD LAMBERTVILLE MI Card: ****0544 11/26/2011,-1.79,0.00,1456.41
9 - CHECKING,11/25/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 11/25/2011,-61.00,0.00,1458.20
9 - CHECKING,11/25/2011,Purchase: 14801411 MEIJER INC 118 1500 E. ALEXIS RD TOLEDO OH Card: ****9706 11/25/2011,-59.81,0.00,1519.20
9 - CHECKING,11/25/2011,Purchase: 00000001 MENARDS - TOLEDO N Toledo  OH 43 OH Card: ****9706 11/25/2011,-40.49,0.00,1579.01
9 - CHECKING,11/24/2011,Purchase: 50300004 Wal-Mart Super Center 5030 WAL-SAMS TOLEDO OH Card: ****9706 11/24/2011,-67.27,0.00,1619.50
9 - CHECKING,11/24/2011,Purchase: 99999999 MCDONALDS F10880 TOLEDO OH Card: ****0544 11/23/2011,-2.29,0.00,1686.77
9 - CHECKING,11/24/2011,Purchase: KCO86481 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/24/2011,-7.92,0.00,1689.06
9 - CHECKING,11/23/2011,Purchase: KCO86466 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/23/2011,-79.59,0.00,1696.98
9 - CHECKING,11/23/2011,Purchase: LK562519 LAMBERTVILLE D 8100 SECOR ROAD LAMBERTVILLE MI Card: ****0544 11/23/2011,-0.94,0.00,1776.57
